study_name,questionnaire_name,answer_list,value,label_de,label,answer_list_name
soep-is,soep-is-2014-f,Q264,1,Ja,Yes,q264
soep-is,soep-is-2014-f,Q264,2,Nein,No,q264
soep-is,soep-is-2014-f,Q264,3,Kann ich nicht sagen,I cannot tell,q264
soep-is,soep-is-2014-f,Q264,-1,Keine Angabe,No Answer,q264
soep-is,soep-is-2014-f,Q267,1,Auf dem Weg zur Arbeit / Studium oder von dort nach Hause,On the way to work / studies or from there homewards,q267
soep-is,soep-is-2014-f,Q267,2,Auf dem Weg zur Freizeitaktivität oder von dort nach Hause,On the way to activity in leisure time or from there homewards,q267
soep-is,soep-is-2014-f,Q267,3,Arbeiten / Studieren,work / study,q267
soep-is,soep-is-2014-f,Q267,4,Einkaufen,Shopping,q267
soep-is,soep-is-2014-f,Q267,5,Essen zubereiten,prepare food,q267
soep-is,soep-is-2014-f,Q267,6,Essen,dinner,q267
soep-is,soep-is-2014-f,Q267,7,Waschen / Duschen / Baden / Zähne putzen / Anziehen / Sich fertig machen,Wash / shower / bath / brush teeth / dress / get ready,q267
soep-is,soep-is-2014-f,Q267,8,Hausarbeit erledigen,do housework,q267
soep-is,soep-is-2014-f,Q267,9,Kind(er) betreuen / auch bringen oder abholen der Kinder zur Schule oder Freizeitaktivität,take care of child(ren) / as well bring / pick them up to / from school or leisure time activities,q267
soep-is,soep-is-2014-f,Q267,10,Mit Freunden treffen,meet friends,q267
soep-is,soep-is-2014-f,Q267,11,Ausruhen / ein Nickerchen machen,rest / take a nap,q267
soep-is,soep-is-2014-f,Q267,12,Entspannen,relax,q267
soep-is,soep-is-2014-f,Q267,13,Intime Beziehungen,intimate relationship,q267
soep-is,soep-is-2014-f,Q267,14,"Beten, Gottesdienst besuchen, Meditieren","pray, go to church, meditate",q267
soep-is,soep-is-2014-f,Q267,15,Fernsehen,watch TV,q267
soep-is,soep-is-2014-f,Q267,16,Lesen,Read,q267
soep-is,soep-is-2014-f,Q267,17,Beschäftigung mit Computer oder Internet,use computer or internet,q267
soep-is,soep-is-2014-f,Q267,18,Telefonieren,phone,q267
soep-is,soep-is-2014-f,Q267,19,Sport treiben,Do sports,q267
soep-is,soep-is-2014-f,Q267,20,Arztbesuch,consultation,q267
soep-is,soep-is-2014-f,Q267,21,Gartenarbeit,gardening,q267
soep-is,soep-is-2014-f,Q267,22,"Beschäftigung mit Haustieren (Füttern, Spielen, Gassi gehen etc.)","activity with pets (feed, play, take the dog out, etc.)",q267
soep-is,soep-is-2014-f,Q267,23,Andere Aktivitäten (bitte angeben),other activities (please specify),q267
soep-is,soep-is-2014-f,Q267,24,Ende des Tages: Beginn der Nachtruhe,end of the day: begin of sleep,q267
soep-is,soep-is-2014-f,Q272,1,eher angenehm,rather pleasant,q272
soep-is,soep-is-2014-f,Q272,2,eher unangenehm,rather unpleasant,q272
soep-is,soep-is-2014-f,Q272,-1,Keine Angabe,No Answer,q272
soep-is,soep-is-2014-f,Q273,1,Zu Hause,At home,q273
soep-is,soep-is-2014-f,Q273,2,Auf der Arbeit,At work,q273
soep-is,soep-is-2014-f,Q273,3,Woanders,Elsewhere,q273
soep-is,soep-is-2014-f,Q273,-1,Keine Angabe,No Answer,q273
soep-is,soep-is-2014-f,Q275,1,Gar nicht,Not at all,q275
soep-is,soep-is-2014-f,Q275,2,2,2,q275
soep-is,soep-is-2014-f,Q275,3,3,3,q275
soep-is,soep-is-2014-f,Q275,4,4,4,q275
soep-is,soep-is-2014-f,Q275,5,5,5,q275
soep-is,soep-is-2014-f,Q275,6,6,6,q275
soep-is,soep-is-2014-f,Q275,7,Sehr stark,Very intense,q275
soep-is,soep-is-2014-f,Q275,-1,Keine Angabe,No Answer,q275
soep-is,soep-is-2014-f,Q275A,0,überhaupt nicht typisch,not typical at all,q275a
soep-is,soep-is-2014-f,Q275A,1,1,1,q275a
soep-is,soep-is-2014-f,Q275A,2,2,2,q275a
soep-is,soep-is-2014-f,Q275A,3,3,3,q275a
soep-is,soep-is-2014-f,Q275A,4,4,4,q275a
soep-is,soep-is-2014-f,Q275A,5,5,5,q275a
soep-is,soep-is-2014-f,Q275A,6,6,6,q275a
soep-is,soep-is-2014-f,Q275A,7,7,7,q275a
soep-is,soep-is-2014-f,Q275A,8,8,8,q275a
soep-is,soep-is-2014-f,Q275A,9,9,9,q275a
soep-is,soep-is-2014-f,Q275A,10,sehr typisch,very typical,q275a
soep-is,soep-is-2014-f,Q275A,-1,Keine Angabe,No Answer,q275a
soep-is,soep-is-2014-f,Q275B,0,sehr unangenehm,very unpleasant,q275b
soep-is,soep-is-2014-f,Q275B,1,1,1,q275b
soep-is,soep-is-2014-f,Q275B,2,2,2,q275b
soep-is,soep-is-2014-f,Q275B,3,3,3,q275b
soep-is,soep-is-2014-f,Q275B,4,4,4,q275b
soep-is,soep-is-2014-f,Q275B,5,5,5,q275b
soep-is,soep-is-2014-f,Q275B,6,6,6,q275b
soep-is,soep-is-2014-f,Q275B,7,7,7,q275b
soep-is,soep-is-2014-f,Q275B,8,8,8,q275b
soep-is,soep-is-2014-f,Q275B,9,9,9,q275b
soep-is,soep-is-2014-f,Q275B,10,sehr angenehm,very pleasant,q275b
soep-is,soep-is-2014-f,Q275B,-1,Keine Angabe,No Answer,q275b
soep-is,soep-is-2014-f,Q277,1,"Ja, beide","Yes, both",q277
soep-is,soep-is-2014-f,Q277,2,Nur der Vater,Only my father,q277
soep-is,soep-is-2014-f,Q277,3,Nur die Mutter,Only my mother,q277
soep-is,soep-is-2014-f,Q277,4,"Nein, beide nicht","No, neither",q277
soep-is,soep-is-2014-f,Q281,1,Keinen Schulabschluss,No school leaving certificate,q281
soep-is,soep-is-2014-f,Q281,2,Volks- oder Hauptschulabschluss; DDR: 8. Klasse POS,Lower secondary school leaving certificate (Volksschulabschluss / Hauptschulabschluss) (GDR: Completed 8th grade at POS),q281
soep-is,soep-is-2014-f,Q281,3,"Mittlere Reife, Realschulabschluss; DDR: 10. Klasse POS",Intermediate school leaving certificate (Mittlere Reife / Realschulabschluss)(GDR: Completed 10th grade at POS),q281
soep-is,soep-is-2014-f,Q281,4,"Abitur, Hochschulreife; DDR: EOS","Upper secondary leaving certificate with higher education entrance qualification (“Abitur”), GDR: Extended Secondary School (“EOS”)",q281
soep-is,soep-is-2014-f,Q281,5,Anderen Schulabschluss,Other school-leaving certificate,q281
soep-is,soep-is-2014-f,Q281,6,Weiß nicht,Don't know,q281
soep-is,soep-is-2014-f,Q281,-1,Keine Angabe,No Answer,q281
soep-is,soep-is-2014-f,Q282,1,"Ja, berufliche Ausbildung","Yes, vocational training",q282
soep-is,soep-is-2014-f,Q282,2,"Ja, Hochschulstudium","Yes, university degree",q282
soep-is,soep-is-2014-f,Q282,3,"Nein, keine abgeschlossene Ausbildung","No, he did not complete training or a university degree",q282
soep-is,soep-is-2014-f,Q282,4,Weiß nicht,Don't know,q282
soep-is,soep-is-2014-f,Q282,-1,Keine Angabe,No Answer,q282
soep-is,soep-is-2014-f,Q283,1,"Arbeiter, auch in der Landwirtschaft","Blue-collar worker (Arbeiter), including those working in agriculture",q283
soep-is,soep-is-2014-f,Q283,2,Angestellter,White-collar worker,q283
soep-is,soep-is-2014-f,Q283,3,Beamter einschließlich Richter und Berufssoldat,Civil servant or public administration employee (including judges and professional soldiers),q283
soep-is,soep-is-2014-f,Q283,4,Selbständiger beziehungsweise mithelfender Familienangehöriger,Self-employed (also those working for a self-employed family member),q283
soep-is,soep-is-2014-f,Q283,5,War nicht erwerbstätig,Was not employed,q283
soep-is,soep-is-2014-f,Q283,6,War verstorben,Was deceased,q283
soep-is,soep-is-2014-f,Q283,7,Weiß nicht,Don't know,q283
soep-is,soep-is-2014-f,Q283,-1,Keine Angabe,No Answer,q283
soep-is,soep-is-2014-f,Q284,1,Ungelernter Arbeiter,Unskilled worker,q284
soep-is,soep-is-2014-f,Q284,2,Angelernter Arbeiter,Semi-skilled worker,q284
soep-is,soep-is-2014-f,Q284,3,Gelernter und Facharbeiter,Skilled worker and craftsperson,q284
soep-is,soep-is-2014-f,Q284,4,"Vorarbeiter, Kolonnenführer",Foreman / forewoman (“Vorarbeiter / Kolonnenführer”),q284
soep-is,soep-is-2014-f,Q284,5,"Meister, Polier",Master craftsperson (“Meister / Polier”),q284
soep-is,soep-is-2014-f,Q284,6,Weiß nicht,Don't know,q284
soep-is,soep-is-2014-f,Q284,-1,Keine Angabe,No Answer,q284
soep-is,soep-is-2014-f,Q285,1,Industrie- und Werkmeister im Angestelltenverhältnis,"Industry or factory foreman / forewoman (“Industriemeister”, “Werkmeister”) in a salaried position",q285
soep-is,soep-is-2014-f,Q285,2,Angestellter mit einfacher Tätigkeit - ohne Ausbildungsabschluss,Salaried employee engaged in simple duties without completed training/education,q285
soep-is,soep-is-2014-f,Q285,3,Angestellter mit einfacher Tätigkeit - mit Ausbildungsabschluss,"Employee with simple duties, completed vocational training",q285
soep-is,soep-is-2014-f,Q285,4,"Angestellter mit qualifizierter Tätigkeit (z.B. Sachbearbeiter, Buchhalter, technischer Zeichner)","Salaried employee with duties requiring specialized qualifications (e.g., executive officer, bookkeeper, technical draftsperson)",q285
soep-is,soep-is-2014-f,Q285,5,"Angestellter mit hochqualifizierter Tätigkeit oder Leitungsfunktion (z.B. wissenschaftlicher Mitarbeiter, Ingenieur, Abteilungsleiter)","Employee with duties requiring advanced qualifications or managerial function (scientist, attorney, head of department)",q285
soep-is,soep-is-2014-f,Q285,6,"Angestellter mit umfassenden Führungsaufgaben (z.B. Direktor, Geschäftsführer, Vorstand größerer Betriebe und Verbände)","Employee with comprehensive managerial responsibilities (managing director, supervisor, head of large firm or concern)",q285
soep-is,soep-is-2014-f,Q285,7,Weiß nicht,Don't know,q285
soep-is,soep-is-2014-f,Q285,-1,Keine Angabe,No Answer,q285
soep-is,soep-is-2014-f,Q286,1,Einfacher Dienst,Lower grade of the Civil Service,q286
soep-is,soep-is-2014-f,Q286,2,Mittlerer Dienst,Middle grade of the Civil Service,q286
soep-is,soep-is-2014-f,Q286,3,Gehobener Dienst,Upper grade of the Civil Service,q286
soep-is,soep-is-2014-f,Q286,4,Höherer Dienst,Higher grade of the Civil Service,q286
soep-is,soep-is-2014-f,Q286,5,Weiß nicht,Don't know,q286
soep-is,soep-is-2014-f,Q286,-1,Keine Angabe,No Answer,q286
soep-is,soep-is-2014-f,Q287,1,Selbständiger Landwirt ohne Beschäftigte,Self-employed farmer without employees,q287
soep-is,soep-is-2014-f,Q287,2,Selbständiger Landwirt mit Beschäftigte,Self-employed farmer with employees,q287
soep-is,soep-is-2014-f,Q287,3,"Freie Berufe, selbständiger Akademiker ohne Beschäftigte",Freelance professional or academic without employees,q287
soep-is,soep-is-2014-f,Q287,4,"Freie Berufe, selbständiger Akademiker mit Beschäftigte",Freelance professional or academic with employees,q287
soep-is,soep-is-2014-f,Q287,5,Sonstige Selbständiger ohne Beschäftigte,Other self-employed professional without employees,q287
soep-is,soep-is-2014-f,Q287,6,Sonstige Selbständiger mit Beschäftigte,Other self-employed professional with employees,q287
soep-is,soep-is-2014-f,Q287,7,Mithelfender Familienangehöriger,Assisting self-employed family member,q287
soep-is,soep-is-2014-f,Q301,1,Katholisch,Catholic,q301
soep-is,soep-is-2014-f,Q301,2,Evangelisch,Protestant,q301
soep-is,soep-is-2014-f,Q301,3,Mitglied einer anderen christlichen Religionsgemeinschaft,Member of another Christian denomination or religious community,q301
soep-is,soep-is-2014-f,Q301,4,Mitglied einer islamischen Religionsgemeinschaft,Member of an Islamic religious community,q301
soep-is,soep-is-2014-f,Q301,5,Mitglied einer anderen Religionsgemeinschaft,Member of another religious community,q301
soep-is,soep-is-2014-f,Q301,-1,Keine Angabe,No Answer,q301
soep-is,soep-is-2014-f,Q306,1,Sehr gut,Very good,q306
soep-is,soep-is-2014-f,Q306,2,Gut,Good,q306
soep-is,soep-is-2014-f,Q306,3,Zufriedenstellend,Satisfactory,q306
soep-is,soep-is-2014-f,Q306,4,Weniger gut,Poor,q306
soep-is,soep-is-2014-f,Q306,5,Schlecht,Bad,q306
soep-is,soep-is-2014-f,Q306,-1,Keine Angabe,No Answer,q306
soep-is,soep-is-2014-f,Q307,1,Immer,Always,q307
soep-is,soep-is-2014-f,Q307,2,Oft,Often,q307
soep-is,soep-is-2014-f,Q307,3,Manchmal,Sometimes,q307
soep-is,soep-is-2014-f,Q307,4,Selten,Rarely,q307
soep-is,soep-is-2014-f,Q307,5,Nie,Never,q307
soep-is,soep-is-2014-f,Q307,-1,Keine Angabe,No Answer,q307
soep-is,soep-is-2014-f,Q310,1,Stark,Greatly,q310
soep-is,soep-is-2014-f,Q310,2,Ein wenig,Slightly,q310
soep-is,soep-is-2014-f,Q310,3,Gar nicht,Not at all,q310
soep-is,soep-is-2014-f,Q310,-1,Keine Angabe,No Answer,q310
soep-is,soep-is-2014-f,Q312,1,"Ja, ich bin Vegetarier","Yes, I am vegetarian",q312
soep-is,soep-is-2014-f,Q312,2,"Ja, ich bin Veganer","Yes, I am vegan",q312
soep-is,soep-is-2014-f,Q312,3,Nein,No,q312
soep-is,soep-is-2014-f,Q312,-1,Keine Angabe,No Answer,q312
soep-is,soep-is-2014-f,Q319,1,In einer gesetzlichen Krankenversicherung,In statutory health insurance,q319
soep-is,soep-is-2014-f,Q319,2,Ausschließlich privat versichert,Private insurance only,q319
soep-is,soep-is-2014-f,Q319,-1,Keine Angabe,No Answer,q319
soep-is,soep-is-2014-f,Q323,1,Sehr unwahrscheinlich,Very unlikely,q323
soep-is,soep-is-2014-f,Q323,2,Eher unwahrscheinlich,Rather unlikely,q323
soep-is,soep-is-2014-f,Q323,3,Eher wahrscheinlich,Rather likely,q323
soep-is,soep-is-2014-f,Q323,4,Sehr wahrscheinlich,Very likely,q323
soep-is,soep-is-2014-f,Q323,-1,Keine Angabe,No Answer,q323
soep-is,soep-is-2014-f,Q324,0,0 ganz und gar unzufrieden,0 completely dissatisfied,q324
soep-is,soep-is-2014-f,Q324,1,1,1,q324
soep-is,soep-is-2014-f,Q324,2,2,2,q324
soep-is,soep-is-2014-f,Q324,3,3,3,q324
soep-is,soep-is-2014-f,Q324,4,4,4,q324
soep-is,soep-is-2014-f,Q324,5,5,5,q324
soep-is,soep-is-2014-f,Q324,6,6,6,q324
soep-is,soep-is-2014-f,Q324,7,7,7,q324
soep-is,soep-is-2014-f,Q324,8,8,8,q324
soep-is,soep-is-2014-f,Q324,9,9,9,q324
soep-is,soep-is-2014-f,Q324,10,10 ganz und gar zufrieden,10 completely satisfied,q324
soep-is,soep-is-2014-f,Q325a,0,0 ausschließlich unzufrieden,0 completely dissatified,q325a
soep-is,soep-is-2014-f,Q325a,1,1,1,q325a
soep-is,soep-is-2014-f,Q325a,2,2,2,q325a
soep-is,soep-is-2014-f,Q325a,3,3,3,q325a
soep-is,soep-is-2014-f,Q325a,4,4,4,q325a
soep-is,soep-is-2014-f,Q325a,5,5,5,q325a
soep-is,soep-is-2014-f,Q325a,6,6,6,q325a
soep-is,soep-is-2014-f,Q325a,7,7,7,q325a
soep-is,soep-is-2014-f,Q325a,8,8,8,q325a
soep-is,soep-is-2014-f,Q325a,9,9,9,q325a
soep-is,soep-is-2014-f,Q325a,10,10 ausschließlich zufrieden,10 completely satisfied,q325a
soep-is,soep-is-2014-f,Q325b,1,-5,-5 much unhappier than now,q325b
soep-is,soep-is-2014-f,Q325b,2,-4,-4,q325b
soep-is,soep-is-2014-f,Q325b,3,-3,-3,q325b
soep-is,soep-is-2014-f,Q325b,4,-2,-2,q325b
soep-is,soep-is-2014-f,Q325b,5,-1,-1,q325b
soep-is,soep-is-2014-f,Q325b,6,0,0 same as now,q325b
soep-is,soep-is-2014-f,Q325b,7,1,1,q325b
soep-is,soep-is-2014-f,Q325b,8,2,2,q325b
soep-is,soep-is-2014-f,Q325b,9,3,3,q325b
soep-is,soep-is-2014-f,Q325b,10,4,4,q325b
soep-is,soep-is-2014-f,Q325b,11,5,5 much happier than now,q325b
soep-is,soep-is-2014-f,Q325c,0,0 Stimme überhaupt nicht zu,0 I don't agree at all,q325c
soep-is,soep-is-2014-f,Q325c,1,1,1,q325c
soep-is,soep-is-2014-f,Q325c,2,2,2,q325c
soep-is,soep-is-2014-f,Q325c,3,3,3,q325c
soep-is,soep-is-2014-f,Q325c,4,4,4,q325c
soep-is,soep-is-2014-f,Q325c,5,5,5,q325c
soep-is,soep-is-2014-f,Q325c,6,6,6,q325c
soep-is,soep-is-2014-f,Q325c,7,7 Stimme voll und ganz zu,7 Completely agree,q325c
soep-is,soep-is-2014-f,Q325c,-1,Keine Angabe,No Answer,q325c
soep-is,soep-is-2014-f,Q328,0,0 Überhaupt nicht,0 Not at all,q328
soep-is,soep-is-2014-f,Q328,1,1,1,q328
soep-is,soep-is-2014-f,Q328,2,2,2,q328
soep-is,soep-is-2014-f,Q328,3,3,3,q328
soep-is,soep-is-2014-f,Q328,4,4,4,q328
soep-is,soep-is-2014-f,Q328,5,5,5,q328
soep-is,soep-is-2014-f,Q328,6,6,6,q328
soep-is,soep-is-2014-f,Q328,7,7,7,q328
soep-is,soep-is-2014-f,Q328,8,8,8,q328
soep-is,soep-is-2014-f,Q328,9,9,9,q328
soep-is,soep-is-2014-f,Q328,10,10 Die ganze Zeit,10 all the time,q328
soep-is,soep-is-2014-f,Q328,-1,Keine Angabe,No Answer,q328
soep-is,soep-is-2014-f,Endzeit,1,Ja,Yes,endzeit
soep-is,soep-is-2014-f,Endzeit,2,Nein,No,endzeit
soep-is,soep-is-2014-f,Q2621,1,Lotteriespiel starten,Start lottery game,q2621
soep-is,soep-is-2014-f,Q2621,2,"Möchte nicht teilnehmen, weil:","I don't like to participate, because",q2621
soep-is,soep-is-2014-f,Q2623,1,START,START,q2623
soep-is,soep-is-2014-f,Q262,1,Weiter,Next,q262
soep-is,soep-is-2014-f,Q2621_,1,50% 2 Euro / 50% 3 Euro,50% 2 Euro / 50% 3 Euro,q2621_
soep-is,soep-is-2014-f,Q2621_,2,75% 5 Euro / 25% 1 Euro,75% 5 Euro / 25% 1 Euro,q2621_
soep-is,soep-is-2014-f,Q2621_,3,90% 1 Euro / 10% 10 Euro,90% 1 Euro / 10% 10 Euro,q2621_
soep-is,soep-is-2014-f,Q2621_,4,80% 4 Euro / 20% 2 Euro,80% 4 Euro / 20% 2 Euro,q2621_
soep-is,soep-is-2014-f,Q262_risk_01_a,1,80% 4 Euro / 20% 0 Euro,80% 4 Euro / 20% 0 Euro,q262_risk_01_a
soep-is,soep-is-2014-f,Q262_risk_01_a,2,100% 3 Euro,100% 3 Euro,q262_risk_01_a
soep-is,soep-is-2014-f,Q262_risk_01_a,3,10% 34 Euro / 90% 0 Euro,10% 34 Euro / 90% 0 Euro,q262_risk_01_a
soep-is,soep-is-2014-f,Q262_risk_01_a,4,70% 4 Euro / 30% 0 Euro,70% 4 Euro / 30% 0 Euro,q262_risk_01_a
soep-is,soep-is-2014-f,Q262_risk_01_b,1,10% 32 Euro / 90% 0 Euro,10% 32 Euro / 90% 0 Euro,q262_risk_01_b
soep-is,soep-is-2014-f,Q262_risk_01_b,2,5% 68 Euro / 95% 0 Euro,5% 68 Euro / 95% 0 Euro,q262_risk_01_b
soep-is,soep-is-2014-f,Q262_risk_01_b,3,100% 3 Euro,100% 3 Euro,q262_risk_01_b
soep-is,soep-is-2014-f,Q262_risk_01_b,4,70% 4 Euro / 30% 0 Euro,70% 4 Euro / 30% 0 Euro,q262_risk_01_b
soep-is,soep-is-2014-f,Q262_risk_01_c,1,80% 4 Euro / 20% 0 Euro,80% 4 Euro / 20% 0 Euro,q262_risk_01_c
soep-is,soep-is-2014-f,Q262_risk_01_c,2,100% 3 Euro,100% 3 Euro,q262_risk_01_c
soep-is,soep-is-2014-f,Q262_risk_01_d,1,10% 32 Euro / 90% 0 Euro,10% 32 Euro / 90% 0 Euro,q262_risk_01_d
soep-is,soep-is-2014-f,Q262_risk_01_d,2,100% 3 Euro,100% 3 Euro,q262_risk_01_d
soep-is,soep-is-2014-f,Q262_risk_02_E,1,ENTSCHEIDUNG,DECISION,q262_risk_02_e
soep-is,soep-is-2014-f,Q262_risk_02,1,Beispiel,example,q262_risk_02
soep-is,soep-is-2014-f,Q262_risk_02,2,Beispiel,example,q262_risk_02
soep-is,soep-is-2014-f,Q262_risk_02,3,Beispiel,example,q262_risk_02
soep-is,soep-is-2014-f,Q262_risk_02,4,Beispiel,example,q262_risk_02
soep-is,soep-is-2014-f,Q262_risk_02_a,1,20% 16 Euro / 80% 0 Euro,20% 16 Euro / 80% 0 Euro,q262_risk_02_a
soep-is,soep-is-2014-f,Q262_risk_02_a,2,40% 8 Euro / 60% 0 Euro,40% 8 Euro / 60% 0 Euro,q262_risk_02_a
soep-is,soep-is-2014-f,Q262_risk_02_a,3,80% 4 Euro / 20% 0 Euro,80% 4 Euro / 20% 0 Euro,q262_risk_02_a
soep-is,soep-is-2014-f,Q262_risk_02_a,4,100% 3 Euro,100% 3 Euro,q262_risk_02_a
soep-is,soep-is-2014-f,Q262_risk_02_b,1,10% 32 Euro / 90% 0 Euro,10% 32 Euro / 90% 0 Euro,q262_risk_02_b
soep-is,soep-is-2014-f,Q262_risk_02_b,2,20% 16 Euro / 80% 0 Euro,20% 16 Euro / 80% 0 Euro,q262_risk_02_b
soep-is,soep-is-2014-f,Q262_risk_02_b,3,80% 4 Euro / 20% 0 Euro,80% 4 Euro / 20% 0 Euro,q262_risk_02_b
soep-is,soep-is-2014-f,Q262_risk_02_b,4,100% 3 Euro,100% 3 Euro,q262_risk_02_b
soep-is,soep-is-2014-f,Q262_risk_02_c,1,80% 4 Euro / 20% 0 Euro,80% 4 Euro / 20% 0 Euro,q262_risk_02_c
soep-is,soep-is-2014-f,Q262_risk_02_c,2,100% 3 Euro,100% 3 Euro,q262_risk_02_c
soep-is,soep-is-2014-f,Q262_risk_02_d,1,10% 32 Euro / 90% 0 Euro,10% 32 Euro / 90% 0 Euro,q262_risk_02_d
soep-is,soep-is-2014-f,Q262_risk_02_d,2,100% 3 Euro,100% 3 Euro,q262_risk_02_d
soep-is,soep-is-2014-f,Q262_risk_03_a,1,STOPP,STOP,q262_risk_03_a
soep-is,soep-is-2014-f,Q262_risk_03_b,1,Zur Endabrechnung,Final accout,q262_risk_03_b
soep-is,soep-is-2014-f,Q262_risk_03_c,1,Fenster schließen,Close window,q262_risk_03_c
soep-is,soep-is-2014-f,Q2627,1,"Ja, und zwar:","Yes, in fact:",q2627
soep-is,soep-is-2014-f,Q2627,2,"Nein, keine Erläuterung",No further explanation,q2627
soep-is,soep-is-2014-f,Q530,1,Split 1,Split 1,q530
soep-is,soep-is-2014-f,Q530,2,Split 2,Split 2,q530
