study_name,dataset_name,name,label,label_de
soep-is,p,plc0413,CAPI Burden Over 150.000 EURO,CAPI Restschuld ueber 150.000 EURO
soep-is,p,plc0414,CAPI Burden Over 20.000 EURO,CAPI Restschuld ueber 20.000 EURO
soep-is,p,plc0415,"No Financial Burden House, Apartment","Keine Restschuld Haus, Wohnung"
soep-is,p,plc0416,Financial Burden OF Property,Restschuld Immobilie
soep-is,p,plc0417,CAPI Burden Over 100.000 EURO,CAPI Restschuld ueber 100.000 EURO
soep-is,p,plc0418,CAPI Burden Over 250.000 EURO,CAPI Restschuld ueber 250.000 EURO
soep-is,p,plc0419,CAPI Burden Over 10.000 EURO,CAPI Restschuld ueber 10.000 EURO
soep-is,p,plc0420,No Financial Burden Property,Keine Restschuld Immobilie
soep-is,p,plc0421,Debt From Private Individual Credit,Privathaftung Schulden aus Krediten
soep-is,p,plc0422,Value Of Debt From Private Individual Credit,Hoehe Restschulden aus Krediten
soep-is,p,plc0423,CAPI Remaining Debt Over 10.000 EURO,CAPI Restschulden ueber 10.000 EURO
soep-is,p,plc0424,CAPI Remaining Debt Over 50.000 EURO,CAPI Restschulden ueber 50.000 EURO
soep-is,p,plc0425,CAPI Remaining Debt Over 5.000 EURO,CAPI Restschulden ueber 5.000 EURO
soep-is,p,pld0006,Nature Of Relationship To Mother,Mutter - Beziehung
soep-is,p,pld0007,Nature Of Relationship To Father,Vater - Beziehung
soep-is,p,pld0008,Nature Of Relationship To Prev Spouse,Frueherer Ehepartner - Beziehung
soep-is,p,pld0009,Nature Of Relat To Current Spouse Oth HH,"Derz. Ehepartner Bez., falls nicht i.H."
soep-is,p,pld0010,Nature Of Relationship To Son-s,"Sohn, Soehne - Beziehung"
soep-is,p,pld0011,Nature Of Relationship To Daughter-s,"Tochter, Toechter - Beziehung"
soep-is,p,pld0012,Nature Of Relationship To Brother-s,"Bruder, Brueder - Beziehung"
soep-is,p,pld0013,Nature Of Relationship To Sister-s,"Schwester, Schwestern - Beziehung"
soep-is,p,pld0014,Nature Of Relationship To Grandchild-Ren,Enkel - Beziehung
soep-is,p,pld0015,Grandparent-s Present,Grosseltern vorhanden
soep-is,p,pld0016,Number Of Grandparents,Grosseltern Anzahl
soep-is,p,pld0017,Where Do Grandparents Live,Grosseltern - Entfernung
soep-is,p,pld0018,Nature Of Relationship To Grandparents,Grosseltern - Beziehung
soep-is,p,pld0019,Nature Of Relationship To Oth Relative-s,Sonstige Verwandte - Beziehung
soep-is,p,pld0043,Freq. Lend Friends Pers. Belongings,Hfk. pers. Dinge Freunden verleihen
soep-is,p,pld0044,Freq. Lend Friends Money,Hfk. Geld Freunden leihen
soep-is,p,pld0045,Freq. Leave Door Unlocked,Hfk. Tuer unversperrt
soep-is,p,pld0046,Profited From A Strangers Generosity,Von Grosszuegigkeit Fremder profitiert
soep-is,p,pld0062,First Important Person Is Confidante,Bedeutsame Person 1 ist Vertrauensperson
soep-is,p,pld0063,Second Confident Person Is Confidante,Bedeutsame Person 2 ist Vertrauensperson
soep-is,p,pld0064,Third Confident Person Is Confidante,Bedeutsame Person 3 ist Vertrauensperson
soep-is,p,pld0065,Fourth Important Person Is Confidante,Bedeutsame Person 4 ist Vertrauensperson
soep-is,p,pld0066,Fifth Important Person Is Confidante,Bedeutsame Person 5 ist Vertrauensperson
soep-is,p,pld0067,No Confidante,Niemand als Vertrauensperson
soep-is,p,pld0068,Who Supports Career? First Person,"Bedeutsame Person 1 foerdert Vorankommen im Beruf, Ausbildung"
soep-is,p,pld0069,Who Supports Career? Second Person,"Bedeutsame Person 2 foerdert Vorankommen im Beruf, Ausbildung"
soep-is,p,pld0070,Who Supports Career? Third Person,"Bedeutsame Person 3 foerdert Vorankommen im Beruf, Ausbildung"
soep-is,p,pld0071,Who Supports Career? Fourth Person,"Bedeutsame Person 4 foerdert Vorankommen im Beruf, Ausbildung"
soep-is,p,pld0072,Who Supports Career? Fifth Person,"Bedeutsame Person 5 foerdert Vorankommen im Beruf, Ausbildung"
soep-is,p,pld0073,"No One Supports Career, Education","Niemand foerdert Vorankommen im Beruf, Ausbildung"
soep-is,p,pld0074,Third Important Person: Asking for help when in need of care,Bedeutsame Person 3: Um Hilfe bitten bei Pflegebeduerftigkeit
soep-is,p,pld0075,Fourth Important Person: Asking for help when in need of care,Bedeutsame Person 4: Um Hilfe bitten bei Pflegebeduerftigkeit
soep-is,p,pld0076,Fifth Important Person: Asking for help when in need of care,Bedeutsame Person 5: Um Hilfe bitten bei Pflegebeduerftigkeit
soep-is,p,pld0077,"First Important Person: burdensome argument, conflict","Bedeutsame Person 1: belastender Streit, Konflikt"
soep-is,p,pld0078,"Second Important Person: burdensome argument, conflict","Bedeutsame Person 2: belastender Streit, Konflikt"
soep-is,p,pld0079,"Third Important Person: burdensome argument, conflict","Bedeutsame Person 3: belastender Streit, Konflikt"
soep-is,p,pld0080,"Fourth Important Person: burdensome argument, conflict","Bedeutsame Person 4: belastender Streit, Konflikt"
soep-is,p,pld0081,"Fifth Important Person: burdensome argument, conflict","Bedeutsame Person 5: belastender Streit, Konflikt"
soep-is,p,pld0082,"No one: burdensome argument, conflict","Niemand:  belastender Streit, Konflikt"
soep-is,p,pld0083,First Important Person: Can tell even unpleasant truths,Bedeutsame Person 1 darf  unangenehme Warheit sagen
soep-is,p,pld0084,Second Important Person: Can tell even unpleasant truths,Bedeutsame Person 2 darf unangenehme Warheit sagen
soep-is,p,pld0085,Third Important Person: Can tell even unpleasant truths,Bedeutsame Person 3 darf unangenehme Warheit sagen
soep-is,p,pld0086,Fourth Important Person: Can tell even unpleasant truths,Bedeutsame Person 4 darf unangenehme Warheit sagen
soep-is,p,pld0087,Fifth Important Person: Can tell even unpleasant truths,Bedeutsame Person 5 darf unangenehme Warheit sagen
soep-is,p,pld0088,No one: Can tell even unpleasant truths,Niemand darf unangenehme Warheit sagen
soep-is,p,pld0089,Related To First Person Befriended,Befreundete Person 1: Verwandtschaft
soep-is,p,pld0090,Related To Second Person Befriended,Befreundete Person 2: Verwandtschaft
soep-is,p,pld0091,Related To Third Person Befriended,Befreundete Person 3: Verwandtschaft
soep-is,p,pld0092,Sex Of First Person Befriended,Befreundete Person 1: Geschlecht
soep-is,p,pld0093,Sex Of Second Person Befriended,Befreundete Person 2: Geschlecht
soep-is,p,pld0094,Sex Of Third Person Befriended,Befreundete Person 3: Geschlecht
soep-is,p,pld0095,Age Of First Person Befriended,Befreundete Person 1: Alter
soep-is,p,pld0096,Age Of Second Person Befriended,Befreundete Person 2: Alter
soep-is,p,pld0097,Age Of Third Person Befriended,Befreundete Person 3: Alter
soep-is,p,pld0098,Friend Number 1: Labor Force Status,"Befreundete Person 1: ist erwerbstaetig, in Ausbildung, in Rente"
soep-is,p,pld0099,Friend Number 2: Labor Force Status,"Befreundete Person 2: ist erwerbstaetig, in Ausbildung, in Rente"
soep-is,p,pld0100,Friend Number 3: Labor Force Status,"Befreundete Person 3: ist erwerbstaetig, in Ausbildung, in Rente"
soep-is,p,pld0101,Friend Number 1: Highest Degree Received,Befreundete Person 1: hoechster Bildungsabschluss
soep-is,p,pld0102,Friend Number 2: Highest Degree Received,Befreundete Person 2: hoechster Bildungsabschluss
soep-is,p,pld0103,Friend Number 3: Highest Degree Received,Befreundete Person 3: hoechster Bildungsabschluss
soep-is,p,pld0104,"Friend Number 1, Item Nonresponse",Befreundete Person 1: Gesamt k.A.
soep-is,p,pld0105,"Friend Number 2, Item Nonresponse",Befreundete Person 2: Gesamt k.A.
soep-is,p,pld0106,"Friend Number 3, Item Nonresponse",Befreundete Person 3: Gesamt k.A.
soep-is,p,pld0119,"Contact To Friends, Relatives Abroad","Kontakt zu Freunden, Verwandten im Ausland"
soep-is,p,ple0005,State Of Health Affects Tiring Tasks,Gesundheitszustand bei anstrengenden Taetigkeiten
soep-is,p,ple0025,Hindered By Health,Gesundheitszustand behindert
soep-is,p,ple0036,Chronically Ill,Leiden unter chronischen Krankheiten
soep-is,p,ple0042,Treated By Doc For Work Injury Prev. Yr,Behandlung wg. Arbeitsunfall 97
soep-is,p,ple0048,No Days Off Work Child Sick,Wegen Krankheit des Kindes nicht gearbeitet
soep-is,p,ple0049,Number Of Days Off Work Child Sick,Anzahl Tage wegen Krankh. Kind nicht gearbeitet
soep-is,p,ple0050,Days Off Work Due To Other Reasons,Aus anderen Gruenden nicht gearbeitet
soep-is,p,ple0051,Number Of Days Off Work Due To Other Reasons,Anzahl Tage aus anderen Gruenden nicht gearbeitet
soep-is,p,ple0052,No Days Absent Because Of Personal Reasons,keine Fehltage aus persoenlichen Gruenden
soep-is,p,ple0055,Number Of Hospital Stays Previous Year,Krankenhausaufenthalte insgesamt
soep-is,p,ple0056,Nights Of Hospital Stay Previous Year,Krankenhausaufenthalt Vorjahr Naechte
soep-is,p,ple0071,Pay For Visits To Medical Practitioner,Privatzahlung von med. Leistungen
soep-is,p,ple0075,"Rehab Treat Prev. Yr, Costs Covered By","Heilbehandlung,Kur 97 Kostentraeger"
soep-is,p,ple0076,In-Patient Rehab Treatment Prev. Yr,"Heilbehandlung,Kur 97"
soep-is,p,ple0077,State specific medical rehab treatment:,Medizinische Reha-Massnahme und zwar:
soep-is,p,ple0078,Medical rehab treatment in last year,Medizinische Reha-Massnahme im letzten Jahr
soep-is,p,ple0079,Occupational rehab treatment in last year,Berufliche Reha-Massnahme im letzten Jahr
soep-is,p,ple0080,Ever smoked before,Raucher
soep-is,p,ple0081,Currently Smoke,Rauchen gegenwaertig
soep-is,p,ple0082,Age When Started To Smoke,Alter b. Beginn Rauchen
soep-is,p,ple0083,Never Regularly Smoked,Kein regelm. Raucher
soep-is,p,ple0084,"When Gave Up Smoking, Year",Ende Rauchen Jahr
soep-is,p,ple0085,"When Gave Up Smoking, Month",Ende Rauchen Monat
soep-is,p,ple0086,Number Of Cigarettes Per Day,Rauchen: Anzahl Zigaretten pro Tag
soep-is,p,ple0087,Number Of Pipes per Day,Rauchen: Anzahl Pfeifen pro Tag
soep-is,p,ple0088,Number Of Cigars Per Day,Rauchen: Anzahl Zigarren pro Tag
soep-is,p,ple0089,"Total Item Nonresponse, Smoking",Rauchen: Gesamt k.A.
soep-is,p,ple0090,Alcoholic Beverages: Beer,Genuss alkoholischer Getraenke: Bier
soep-is,p,ple0091,"Alcoholic Beverages: Wine, Champagne","Genuss alkoholischer Getraenke: Wein, Sekt"
soep-is,p,ple0092,Alcoholic Beverages: Spirits,Genuss alkoholischer Getraenke: Spirituosen
soep-is,p,ple0093,Alcoholic Beverages: Mixed Drinks,Genuss alkoholischer Getraenke: Mischgetraenke
soep-is,p,ple0094,"Frequency: sports, gymnastics, fitness training","Wie oft Sport, Fitness, Gymnastik"
soep-is,p,ple0095,Follows Health-Conscious Diet,gesundheitsbewusste Ernaehrung
soep-is,p,ple0096,Privately Insured,Mitglied in priv KV
soep-is,p,ple0099,Insurence Status,Versichertenstatus
soep-is,p,ple0102,Insurance Status Private Provider,"Versichertenstatus, private Krankenversicherung"
soep-is,p,ple0103,Reimbursement For Medical Treatment,Kostenerstattung
soep-is,p,ple0104,Health Insurance Provider,Name der gesetzlichen Krankenversicherung
soep-is,p,ple0105,Type Of Other Health Insurance,Sonstiges und zwar ...
soep-is,p,ple0106,Qualify For Addtnl Allowances Private,"Beihilfeanspruch, pKV"
soep-is,p,ple0107,General Deductible,Pauschale Selbstbeteiligung
soep-is,p,ple0108,"Combination Deductible,","Kombination Pauschale,Anteil"
soep-is,p,ple0109,Private Contributions To Health Service,Privatbeteiligung an Gesundheitsleistungen
soep-is,p,ple0110,Change Of Health Insurance Provider Because Of Extra Pay 8 Euros,KV-Wechsel wenn Zuschlag/Rueckerstattg. 8Eur/Monat
soep-is,p,ple0111,Compulsory Health Insurance - Normal Or Alternative Tariff,GKV Normal- oder Wahltarif
soep-is,p,ple0112,"CHI - Alternative Tariff, Bonusprogram","GKV Wahltarif, Bonusprogramm"
soep-is,p,ple0113,"CHI - Alternative Tariff, Deductible Tariff","GKV Wahltarif, Selbsbehalttarif"
soep-is,p,ple0114,"CHI - Alternative Tariff, Refund Tariff","GKV Wahltarif, Kostenerstattungstarif"
soep-is,p,ple0115,"CHI - Alternative Tariff, Family Doctor Tariff","GKV Wahltarif, Hausarzttarif"
soep-is,p,ple0116,"CHI - Alternative Tariff, Integrated Care","GKV Wahltarif, integrierte Versorgung"
soep-is,p,ple0117,"CHI - Alternative Tariff, Program For Multimorbid Patients","GKV Wahltarif, Chronikerprogramm"
soep-is,p,ple0118,"CHI - Alternative Tariff, Medicine Tariff","GKV Wahltarif, Arzneimitteltarif"
soep-is,p,ple0119,"CHI - Alternative Tariff, Other Tariff","GKV Wahltarif, Sonstiger Tarif"
soep-is,p,ple0121,Qualify For Addtnl Allowances,Beihilfeanspruch
soep-is,p,ple0126,Additional Contribution Or Bonus To/From GKV,Zusatzbeitrag o. Praemie an/von GKV
soep-is,p,ple0127,Additional Private Insurance,Private Zusatzversicherung
soep-is,p,ple0128,Amt. Addtnl. Private Insurance,Beitrag fuer private Zusatzkrankenversicherung
soep-is,p,ple0129,Amt. Addtnl. Private Insurance unknown,Beitrag fuer private Zusatzkrankenversicherung unbekannt
soep-is,p,ple0130,Hospital Stay Covered By Private Insurance,Krankenhausbehandlung abgedeckt
soep-is,p,ple0131,Dentures Covered By Private Insurance,Zahnersatz abgedeckt
soep-is,p,ple0132,Corrective Devices Covered By Private Insurance,"Heil-,Hilfsmittel abgedeckt"
soep-is,p,ple0133,Coverage Abroad By Private Insurance,Auslandsaufenthalt abgedeckt
soep-is,p,ple0134,Other Covered By Private Insurance,Sonstige Leistungen abgedeckt
soep-is,p,ple0135,"Do Not Know, Covered By Private Insurance",Leistungen private Zusatzkrankenversicherung unbekannt
soep-is,p,ple0136,Amt. Monthly Private Health Insurance,Monatsbeitrag private Krankenversicherung
soep-is,p,ple0137,Amt. Monthly Private Health Insurance unknown,Montatsbeitrag private Krankenversicherung unbekannt
soep-is,p,ple0138,Private Health Insurance: Only Myself Covered,private Krankenversicherung: [nur] selbst versichert
soep-is,p,ple0139,Private Health Insurance: Number Of Additional Persons Covered,private Krankenversicherung: Anzahl Mitversicherte
soep-is,p,ple0140,"Private Health Insurance: Health Insurance Deductible, Co-Payment",private Krankenversicherung mit Selbstbeteiligung
soep-is,p,ple0141,Amt. Of Co-Payment,Anteil der Selbstbeteiligung (in Prozent)
soep-is,p,ple0158,Member Of Health Insurance Since,Krankenk.mitglied seit wann
soep-is,p,ple0159,Change Health Insurance,Krankenkassenwechsel
soep-is,p,ple0160,Changed Health Insurance Provider Previous Year,Kassenwechsel in Vorjahr
soep-is,p,ple0161,Change Of Health Insurance Provider Because Of Extra Pay,Wechsel der KV wenn Zusatzbeitrag
soep-is,p,plf0004,Go To Another Country,In ein anderes Land gehen
soep-is,p,plf0005,Preference For A Country,Praeferenz fuer ein Land
soep-is,p,plf0006,Place Of Res. Before Reunification,Wohnort vor Wiedervereinigung
soep-is,p,plf0012,Other Country Of Birth,anderes Geburtsland
soep-is,p,plf0017,Registered 2. Residence,gemeldeter 2. Wohnsitz
soep-is,p,plf0020,"Pets, Horse",Pferd
soep-is,p,plf0021,"Pets, Dog",Hund
soep-is,p,plf0022,"Pets, Cat",Katze
soep-is,p,plf0023,"Pets, Bird",Vogel
soep-is,p,plf0024,"Pets, Fish",Fische
soep-is,p,plf0025,"Pets, Other",Sonstige
soep-is,p,plf0026,No Pets,Kein Haustier
soep-is,p,plf0043,First Person To Help With Sickness,Wer hilft z.B. bei Grippe - erste Person
soep-is,p,plf0044,Nobody To Help With Sickness - Sec. P.,"Niemand hilft bei Grippe, 2.Pers."
soep-is,p,plf0045,Nobody To Help With Sickness - First P.,"Niemand hilft bei Grippe, 1.Pers."
soep-is,p,plf0046,Second Person To Help With Sickness,Wer hilft z.B. bei Grippe - zweite Person
soep-is,p,plf0047,Nobody To Help With Long Term Care - F.P.,Niemand:  Um Hilfe bitten bei Pflegebeduerftigkeit
soep-is,p,plf0048,Nobody To Help With Long Term Care - S.P.,Niemand hilft bei Pflegebeduerftigkeit
soep-is,p,plf0049,First Person To Help With Long Term Care,Hilfe bei Pflegebeduerftigkeit - erste Person
soep-is,p,plf0050,Second Person To Help With Long Term Care,Bedeutsame Person 2: Um Hilfe bitten bei Pflegebeduerftigkeit
soep-is,p,plf0056,Pay 3000 DM In 2 Weeks,3000 DM in 2 Wochen aufbringen
soep-is,p,plf0057,Financed From Own Account,Beschaffung: eigenes Konto
soep-is,p,plf0058,Financed By HH-Member,Beschaffung: von HH-Mitglied
soep-is,p,plf0059,Financed By Relatives,Beschaffung: von Verwandten
soep-is,p,plf0060,Financed By Bank Loan,Beschaffung: Bankkredit
soep-is,p,plf0061,Financed By Other,Beschaffung: Sonstiges
soep-is,p,plg0007,Age Of Interviewee,Alter Befragungsperson (65 Jahre)
soep-is,p,plg0008,Still In School,Schulbesuch
soep-is,p,plg0009,Attended School Abroad For,Dauer Schulbes. anderes Land
soep-is,p,plg0010,School Abroad Completed,Schulabschl. anderes Land
soep-is,p,plg0011,"Completed Voc. Training, Higher Education","Berufsausbildung,Studium abgeschlossen"
soep-is,p,plg0015,university: scolarship,Studium: Stipendium
soep-is,p,plg0036,GDR School Completed,Schulabschl.DDR
soep-is,p,plg0037,FRG School Completed,Schulabschluss (West)
soep-is,p,plg0038,School For Health Care Professions,Sch. d. Gesundheitswesens
soep-is,p,plg0039,Trade Or Technical School,Fachschule
soep-is,p,plg0040,Civil Servant Training,Beamtenausbildung
soep-is,p,plg0066,Apprenticeship Industry Or Agriculture,"gewerbl.,landwirts. Lehre"
soep-is,p,plg0067,Commercial Or Business Apprenticeship,"kaufm.,sonst. Lehre"
soep-is,p,plg0068,Full-time Vocational School,"Berufsfachsch.,Handelssch."
soep-is,p,plg0069,"Fachhochschule, Engineering School",Fachhochschule
soep-is,p,plg0070,"University, Higher Education Institution",Universitaet
soep-is,p,plg0071,Other Degree,sonst. Abschluss
soep-is,p,plg0080,Type Of College Degree,Code Hochschulabschluss
soep-is,p,plg0081,Type Of Tertiary Education,Code Fachrichtung
soep-is,p,plg0083,Degree - Total Item Nonresponse,Bildungsabschluss - Gesamt k.A.
soep-is,p,plg0084,Occupation Trained For,Code Ausbildungsberuf
soep-is,p,plg0094,Further Education To Finish Degree,Gruende BW - beruf. Abschluss nachholen
soep-is,p,plg0095,Retraining For A Different Profession,Gruende BW - anderen Beruf umschulen
soep-is,p,plg0096,"Brush Up, Reacquire Professional Skills",Gruende BW - beruf. Kenntn. auffrischen
soep-is,p,plg0097,Adjust To Constant Changes,Gruende BW - neuen Entwickl. anpassen
soep-is,p,plg0098,Further Education For Promotion,Gruende BW -  Aufstiegsqualifikation
soep-is,p,plg0099,Become Acquainted With New Subjects,Gruende BW - neue Gebiete kennenlernen
soep-is,p,plg0100,"None Of These, Not Interested",kein Interesse an Weiterbildung
soep-is,p,plg0101,Further Education Not Help Job Chances,Gruende NBW - k. Verb. d. persl. B.chance
soep-is,p,plg0102,Have Time For No Further Education,Gruende NBW - fehlende Zeit
soep-is,p,plg0103,No Money For Further Education,Gruende NBW - Kosten oder Verdienstausf.
soep-is,p,plg0104,L.3.Y. Read Scientific Publications,"l.3.J. - Fachzeitschr,-buecher gelesen"
soep-is,p,plg0105,L.3.Y. Attended Professional Conventions,"l.3.J. - Fachmessen, Kongresse besucht"
soep-is,p,plg0106,L.3.Y. Participated in Courses,"l.3.J. - berufsbez. Kurse, Lehrg. besucht"
soep-is,p,plg0107,"L.3.Y. Number of Courses,","l.3.J. - Zahl Kurse, Lehrgaenge"
soep-is,p,plg0108,"L.3.Y. Course 1, Begin, Year","l.3.J. - Kurs1, Beginn, Jahr"
soep-is,p,plg0109,"L.3.Y. Course 2, Begin, Year","l.3.J. - Kurs2, Beginn, Jahr"
soep-is,p,plg0110,"L.3.Y. Course 3, Begin, Year","l.3.J. - Kurs3, Beginn,Jahr"
soep-is,p,plg0111,"L.3.Y. Course 1, Begin, Month","l.3.J. - Kurs1, Beginn, Monat"
soep-is,p,plg0112,"L.3.Y. Course 2, Begin, Month","l.3.J. - Kurs2, Beginn, Monat"
soep-is,p,plg0113,"L.3.Y. Course 3, Begin, Month","l.3.J. - Kurs3, Beginn,Monat"
soep-is,p,plg0114,"1.3.J Course, Did The Course Pay Off?","l.3.J. - Kurs1, Hat sich Kurs ausgezahlt?"
soep-is,p,plg0115,"1.3.J Course, Did The Course Pay Off?","l.3.J. - Kurs2, Hat sich Kurs ausgezahlt?"
soep-is,p,plg0116,"1.3.J Course, Did The Course Pay Off?","l.3.J. - Kurs3, Hat sich Kurs ausgezahlt?"
soep-is,p,plg0117,"1.3.J Course, Did The Course Pay Off?","l.3.J. - Kurs1, Anwendbarkeit bei Stellenwechsel"
soep-is,p,plg0118,"1.3.J Course, Did The Course Pay Off?","l.3.J. - Kurs2, Anwendbarkeit bei Stellenwechsel"
soep-is,p,plg0119,"1.3.J Course, Did The Course Pay Off?","l.3.J. - Kurs3, Anwendbarkeit bei Stellenwechsel"
soep-is,p,plg0120,"L.3.Y. Course 1, Length, Days","l.3.J. - Kurs1, Dauer, Tage"
soep-is,p,plg0121,"L.3.Y. Course 2, Length, Days","l.3.J. - Kurs2, Dauer, Tage"
soep-is,p,plg0122,"L.3.Y. Course 3, Length, Days","l.3.J. - Kurs3, Dauer, Tage"
soep-is,p,plg0123,"L.3.Y. Course 1, Length, Weeks","l.3.J. - Kurs1, Dauer, Wochen"
soep-is,p,plg0124,"L.3.Y. Course 2, Length, Weeks","l.3.J. - Kurs2, Dauer, Wochen"
soep-is,p,plg0125,"L.3.Y. Course 3, Length, Weeks","l.3.J. - Kurs3, Dauer, Wochen"
soep-is,p,plg0126,"L.3.Y. Course 1, Length, Months","l.3.J. - Kurs1, Dauer, Monate"
soep-is,p,plg0127,"L.3.Y. Course 2, Length, Months","l.3.J. - Kurs2, Dauer, Monate"
soep-is,p,plg0128,"L.3.Y. Course 3, Length, Months","l.3.J. - Kurs3, Dauer, Monate"
soep-is,p,plg0129,"L.3.Y. Course 1, Hours Of Instruction","l.3.J. - Kurs1, Anz. Stunden p. Woche"
soep-is,p,plg0130,"L.3.Y. Course 2, Hours Of Instruction","l.3.J. - Kurs2, Anz. Stunden p. Woche"
soep-is,p,plg0131,"L.3.Y. Course 3, Hours Of Instruction","l.3.J. - Kurs3, Anz. Stunden p. Woche"
soep-is,p,plg0132,"L.3.Y. Course 1, Telecourse","l.3.J. - Kurs1, Unterricht Fernlehrgang"
