input_study,input_dataset,input_version,input_variable,output_study,output_dataset,output_version,output_variable
soep-is,Personen&Lebenslauf_2013_IS_A,2013,perw,soep-is,pgen,2014,pgerwtyp
soep-is,Personen&Lebenslauf_2013_IS_A,2013,pseitm,soep-is,pgen,2014,pgerwzt
soep-is,Personen&Lebenslauf_2013_IS_A,2013,pber,soep-is,pgen,2014,pgklas
soep-is,Personen&Lebenslauf_2013_IS_A,2013,pbrut,soep-is,pgen,2014,pglabgro
soep-is,Personen&Lebenslauf_2013_IS_A,2013,pnett,soep-is,pgen,2014,pglabnet
soep-is,Personen&Lebenslauf_2013_IS_A,2013,perw,soep-is,pgen,2014,pglfs
soep-is,Personen&Lebenslauf_2013_IS_A,2013,perz,soep-is,pgen,2014,pglfs
soep-is,Personen&Lebenslauf_2013_IS_A,2013,paus1,soep-is,pgen,2014,pglfs
soep-is,Personen&Lebenslauf_2013_IS_A,2013,p7tag,soep-is,pgen,2014,pglfs
soep-is,Personen&Lebenslauf_2013_IS_A,2013,pbra,soep-is,pgen,2014,pgnace
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lpnat,soep-is,pgen,2014,pgnation
soep-is,Personen&Lebenslauf_2013_IS_A,2013,poed,soep-is,pgen,2014,pgoeffd
soep-is,Personen&Lebenslauf_2013_IS_A,2013,ppnama,soep-is,pgen,2014,pgpartnr
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsab3,soep-is,pgen,2014,pgsbil
soep-is,Personen&Lebenslauf_2013_IS_A,2013,paus2,soep-is,pgen,2014,pgsbil
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsab5,soep-is,pgen,2014,pgsbila
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsab3,soep-is,pgen,2014,pgsbila
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsab3,soep-is,pgen,2014,pgsbilo
soep-is,Personen&Lebenslauf_2013_IS_A,2013,pjob15,soep-is,pgen,2014,pgsndjob
soep-is,p,2013,plb0067,soep-is,pgen,2014,pgstib
soep-is,p,2013,plb0064,soep-is,pgen,2014,pgstib
soep-is,Personen&Lebenslauf_2013_IS_A,2013,paus1,soep-is,pgen,2014,pgstib
soep-is,Personen&Lebenslauf_2013_IS_A,2013,psst4,soep-is,pgen,2014,pgstib
soep-is,p,2013,plb0063,soep-is,pgen,2014,pgstib
soep-is,p,2013,plb0065,soep-is,pgen,2014,pgstib
soep-is,Personen&Lebenslauf_2013_IS_A,2013,paz10,soep-is,pgen,2014,pgtatzt
soep-is,Personen&Lebenslauf_2013_IS_A,2013,paz08,soep-is,pgen,2014,pgvebzt
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta2nr,soep-is,ppfad,2013,corigin
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lgeb,soep-is,ppfad,2013,gebjahr
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lgebmo,soep-is,ppfad,2013,gebmonat
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta1,soep-is,ppfad,2013,germborn
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lzug01,soep-is,ppfad,2013,immiyear
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lwied,soep-is,ppfad,2013,loc1989
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta1,soep-is,ppfad,2013,migback
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta1a,soep-is,ppfad,2013,migback
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta1,soep-is,ppfad,2013,miginfo
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta1a,soep-is,ppfad,2013,miginfo
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsex,soep-is,ppfad,2013,sex
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta2nr,soep-is,ppfad,2014,corigin
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lgeb,soep-is,ppfad,2014,gebjahr
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lgebmo,soep-is,ppfad,2014,gebmonat
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta1,soep-is,ppfad,2014,germborn
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lzug01,soep-is,ppfad,2014,immiyear
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lwied,soep-is,ppfad,2014,loc1989
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta1a,soep-is,ppfad,2014,migback
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta1,soep-is,ppfad,2014,migback
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta1a,soep-is,ppfad,2014,miginfo
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsta1,soep-is,ppfad,2014,miginfo
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lsex,soep-is,ppfad,2014,sex
soep-is,Personen&Lebenslauf_2013_IS_A,2013,lvm,soep-is,bio,2014,l0077
soep-is,Personen&Lebenslauf_2013_IS_A,2013,panw11,soep-is,inno,2014,panw11
soep-is,Personen&Lebenslauf_2013_IS_A,2013,panw12,soep-is,inno,2014,panw12
soep-is,Personen&Lebenslauf_2013_IS_A,2013,panw13,soep-is,inno,2014,panw13
soep-is,Personen&Lebenslauf_2013_IS_A,2013,panw14,soep-is,inno,2014,panw14
soep-is,Personen&Lebenslauf_2013_IS_A,2013,panw15,soep-is,inno,2014,panw15
soep-is,Personen&Lebenslauf_2013_IS_A,2013,panw16,soep-is,inno,2014,panw16
soep-is,Personen&Lebenslauf_2013_IS_A,2013,panw2,soep-is,inno,2014,panw2
soep-is,Sport_2013_IS_A,2013,spo1,soep-is,inno,2014,spo1
soep-is,Sport_2013_IS_A,2013,spo21,soep-is,inno,2014,spo21
soep-is,Sport_2013_IS_A,2013,spo22,soep-is,inno,2014,spo22
soep-is,Sport_2013_IS_A,2013,spo23,soep-is,inno,2014,spo23
soep-is,Sport_2013_IS_A,2013,spo24,soep-is,inno,2014,spo24
soep-is,Sport_2013_IS_A,2013,spo3acode,soep-is,inno,2014,spo3acode
soep-is,Sport_2013_IS_A,2013,spo41a,soep-is,inno,2014,spo41a
soep-is,Sport_2013_IS_A,2013,spo42a,soep-is,inno,2014,spo42a
soep-is,Sport_2013_IS_A,2013,spo43a,soep-is,inno,2014,spo43a
soep-is,Sport_2013_IS_A,2013,spo44a,soep-is,inno,2014,spo44a
soep-is,Sport_2013_IS_A,2013,spo4mia,soep-is,inno,2014,spo4mia
soep-is,Sport_2013_IS_A,2013,spo5a,soep-is,inno,2014,spo5a
soep-is,Sport_2013_IS_A,2013,spo6a,soep-is,inno,2014,spo6a
soep-is,Sport_2013_IS_A,2013,spo7a,soep-is,inno,2014,spo7a
soep-is,Sport_2013_IS_A,2013,SPO8,soep-is,inno,2014,spo8
soep-is,Sport_2013_IS_A,2013,spo3bcode,soep-is,inno,2014,spo3bcode
soep-is,Sport_2013_IS_A,2013,spo41b,soep-is,inno,2014,spo41b
soep-is,Sport_2013_IS_A,2013,spo42b,soep-is,inno,2014,spo42b
soep-is,Sport_2013_IS_A,2013,spo43b,soep-is,inno,2014,spo43b
soep-is,Sport_2013_IS_A,2013,spo44b,soep-is,inno,2014,spo44b
soep-is,Sport_2013_IS_A,2013,spo4mib,soep-is,inno,2014,spo4mib
soep-is,Sport_2013_IS_A,2013,spo5b,soep-is,inno,2014,spo5b
soep-is,Sport_2013_IS_A,2013,spo6b,soep-is,inno,2014,spo6b
soep-is,Sport_2013_IS_A,2013,spo7b,soep-is,inno,2014,spo7b
soep-is,Sport_2013_IS_A,2013,spo91,soep-is,inno,2014,spo91
soep-is,Sport_2013_IS_A,2013,spo92,soep-is,inno,2014,spo92
soep-is,Sport_2013_IS_A,2013,spo93,soep-is,inno,2014,spo93
soep-is,Sport_2013_IS_A,2013,spo94,soep-is,inno,2014,spo94
soep-is,Sport_2013_IS_A,2013,spo101code,soep-is,inno,2014,spo101code
soep-is,Sport_2013_IS_A,2013,spo102,soep-is,inno,2014,spo102
soep-is,Sport_2013_IS_A,2013,spo12,soep-is,inno,2014,spo12
soep-is,Sport_2013_IS_A,2013,spo131,soep-is,inno,2014,spo131
soep-is,Sport_2013_IS_A,2013,spo132,soep-is,inno,2014,spo132
soep-is,Sport_2013_IS_A,2013,spo14,soep-is,inno,2014,spo14
soep-is,Sport_2013_IS_A,2013,spo15,soep-is,inno,2014,spo15
soep-is,Taetigkeiten_2013_IS_A,2013,ta101,soep-is,inno,2014,ta101
soep-is,Taetigkeiten_2013_IS_A,2013,ta102,soep-is,inno,2014,ta102
soep-is,Taetigkeiten_2013_IS_A,2013,ta103,soep-is,inno,2014,ta103
soep-is,Taetigkeiten_2013_IS_A,2013,ta104,soep-is,inno,2014,ta104
soep-is,Taetigkeiten_2013_IS_A,2013,ta105,soep-is,inno,2014,ta105
soep-is,Taetigkeiten_2013_IS_A,2013,ta106,soep-is,inno,2014,ta106
soep-is,Taetigkeiten_2013_IS_A,2013,ta107,soep-is,inno,2014,ta107
soep-is,Taetigkeiten_2013_IS_A,2013,ta108,soep-is,inno,2014,ta108
soep-is,Taetigkeiten_2013_IS_A,2013,ta109,soep-is,inno,2014,ta109
soep-is,Taetigkeiten_2013_IS_A,2013,ta110,soep-is,inno,2014,ta110
soep-is,Taetigkeiten_2013_IS_A,2013,ta111,soep-is,inno,2014,ta111
soep-is,Taetigkeiten_2013_IS_A,2013,ta112,soep-is,inno,2014,ta112
soep-is,Taetigkeiten_2013_IS_A,2013,ta113,soep-is,inno,2014,ta113
soep-is,Taetigkeiten_2013_IS_A,2013,ta114,soep-is,inno,2014,ta114
soep-is,Taetigkeiten_2013_IS_A,2013,ta115,soep-is,inno,2014,ta115
soep-is,Taetigkeiten_2013_IS_A,2013,ta116,soep-is,inno,2014,ta116
soep-is,Taetigkeiten_2013_IS_A,2013,ta117,soep-is,inno,2014,ta117
soep-is,Taetigkeiten_2013_IS_A,2013,ta118,soep-is,inno,2014,ta118
soep-is,Taetigkeiten_2013_IS_A,2013,ta119,soep-is,inno,2014,ta119
soep-is,Taetigkeiten_2013_IS_A,2013,ta120,soep-is,inno,2014,ta120
soep-is,Taetigkeiten_2013_IS_A,2013,ta121,soep-is,inno,2014,ta121
soep-is,Taetigkeiten_2013_IS_A,2013,ta122,soep-is,inno,2014,ta122
soep-is,Taetigkeiten_2013_IS_A,2013,ta123,soep-is,inno,2014,ta123
soep-is,Taetigkeiten_2013_IS_A,2013,TA2,soep-is,inno,2014,ta2
soep-is,Taetigkeiten_2013_IS_A,2013,TA3,soep-is,inno,2014,ta3
soep-is,Taetigkeiten_2013_IS_A,2013,TA4,soep-is,inno,2014,ta4
soep-is,Taetigkeiten_2013_IS_A,2013,TA5,soep-is,inno,2014,ta5
soep-is,Taetigkeiten_2013_IS_A,2013,TA6,soep-is,inno,2014,ta6
soep-is,Taetigkeiten_2013_IS_A,2013,TA7,soep-is,inno,2014,ta7
soep-is,Taetigkeiten_2013_IS_A,2013,TA8,soep-is,inno,2014,ta8
soep-is,Personen&Lebenslauf_2013_IS_F,2013,urhh,soep-is,bio,2013,cid
soep-is,Personen&Lebenslauf_2013_IS_F,2013,hnr,soep-is,bio,2013,hid
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lsta1,soep-is,bio,2013,l0013
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lsta1a,soep-is,bio,2013,l0014
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lsta2nr,soep-is,bio,2013,l0016
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lzug01,soep-is,bio,2013,l0019
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lwied,soep-is,bio,2013,l0057
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lgesch1,soep-is,bio,2013,l0061
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lgesch3,soep-is,bio,2013,l0062
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lgesch2,soep-is,bio,2013,l0063
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lgeka,soep-is,bio,2013,l0065
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkh03,soep-is,bio,2013,l0066
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkh04,soep-is,bio,2013,l0067
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkh05,soep-is,bio,2013,l0068
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkh06,soep-is,bio,2013,l0069
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkh07,soep-is,bio,2013,l0070
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkh08,soep-is,bio,2013,l0071
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkh09,soep-is,bio,2013,l0072
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkh10,soep-is,bio,2013,l0073
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkhka,soep-is,bio,2013,l0074
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lvm,soep-is,bio,2013,l0077
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lv03a,soep-is,bio,2013,l0084
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lm03a,soep-is,bio,2013,l0085
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lv03bnr,soep-is,bio,2013,l0086
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lm03bnr,soep-is,bio,2013,l0087
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lv04,soep-is,bio,2013,l0088
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lm04,soep-is,bio,2013,l0089
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lv05,soep-is,bio,2013,l0090
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lm05,soep-is,bio,2013,l0091
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lv06,soep-is,bio,2013,l0110
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lm06,soep-is,bio,2013,l0111
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lv08,soep-is,bio,2013,l0114
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lm08,soep-is,bio,2013,l0115
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lv09,soep-is,bio,2013,l0116
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lm09,soep-is,bio,2013,l0117
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lv10,soep-is,bio,2013,l0118
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lm10,soep-is,bio,2013,l0119
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lv11,soep-is,bio,2013,l0120
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lm11,soep-is,bio,2013,l0121
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lv12,soep-is,bio,2013,l0122
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lm12,soep-is,bio,2013,l0123
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lsab1,soep-is,bio,2013,l0182
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lsab2,soep-is,bio,2013,l0183
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lsab3,soep-is,bio,2013,l0186
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lsab5,soep-is,bio,2013,l0188
soep-is,notdirectlydelivered13f,2013,lsab7y,soep-is,bio,2013,l0191
soep-is,notdirectlydelivered13f,2013,lsab7x,soep-is,bio,2013,l0191
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lsab9,soep-is,bio,2013,l0191
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lab01,soep-is,bio,2013,l0197
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lab02,soep-is,bio,2013,l0212
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lab03,soep-is,bio,2013,l0214
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lab04,soep-is,bio,2013,l0216
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lab05,soep-is,bio,2013,l0218
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lab06,soep-is,bio,2013,l0220
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lab07,soep-is,bio,2013,l0222
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lab08ka,soep-is,bio,2013,l0224
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lab08,soep-is,bio,2013,l0224
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lab08x,soep-is,bio,2013,l0224
soep-is,Personen&Lebenslauf_2013_IS_F,2013,l1no,soep-is,bio,2013,l0248
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lend,soep-is,bio,2013,l0266
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lstd,soep-is,bio,2013,l0267
soep-is,Personen&Lebenslauf_2013_IS_F,2013,loed,soep-is,bio,2013,l0269
soep-is,Personen&Lebenslauf_2013_IS_F,2013,l2wohn1,soep-is,bio,2013,l0281
soep-is,Personen&Lebenslauf_2013_IS_F,2013,l2wohn3,soep-is,bio,2013,l0283
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkind,soep-is,bio,2013,l0285
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkno,soep-is,bio,2013,l0286
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkgeb1,soep-is,bio,2013,l0287
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lksex1,soep-is,bio,2013,l0288
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkwo1,soep-is,bio,2013,l0289
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkgeb2,soep-is,bio,2013,l0290
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lksex2,soep-is,bio,2013,l0291
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkwo2,soep-is,bio,2013,l0292
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkgeb3,soep-is,bio,2013,l0293
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lksex3,soep-is,bio,2013,l0294
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkwo3,soep-is,bio,2013,l0295
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkgeb4,soep-is,bio,2013,l0296
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lksex4,soep-is,bio,2013,l0297
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkwo4,soep-is,bio,2013,l0298
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkgeb5,soep-is,bio,2013,l0299
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lksex5,soep-is,bio,2013,l0300
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkwo5,soep-is,bio,2013,l0301
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkgeb6,soep-is,bio,2013,l0302
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lksex6,soep-is,bio,2013,l0303
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkwo6,soep-is,bio,2013,l0304
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkgeb7,soep-is,bio,2013,l0305
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lksex7,soep-is,bio,2013,l0306
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkwo7,soep-is,bio,2013,l0307
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkgeb8,soep-is,bio,2013,l0308
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lksex8,soep-is,bio,2013,l0309
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkwo8,soep-is,bio,2013,l0310
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lsta3,soep-is,bio,2013,l0533
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppnat,soep-is,bio,2013,l0535
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lpnatnr,soep-is,bio,2013,l0535
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lgesch5,soep-is,bio,2013,l0600
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lgesch6,soep-is,bio,2013,l0601
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lgesch7,soep-is,bio,2013,l0602
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lgesch8,soep-is,bio,2013,l0603
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pp1a,soep-is,bio,2013,l0635
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppja,soep-is,bio,2013,l0636
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb1a,soep-is,bio,2013,l0637
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleba,soep-is,bio,2013,l0638
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pplebja,soep-is,bio,2013,l0639
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe1a,soep-is,bio,2013,l0640
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe2a,soep-is,bio,2013,l0641
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe2e,soep-is,bio,2013,l0641
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pp1b,soep-is,bio,2013,l0642
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppjb,soep-is,bio,2013,l0643
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppend1b,soep-is,bio,2013,l0644
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppend2b,soep-is,bio,2013,l0645
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb1b,soep-is,bio,2013,l0646
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb2b,soep-is,bio,2013,l0647
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb3b,soep-is,bio,2013,l0648
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb4b,soep-is,bio,2013,l0649
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe1b,soep-is,bio,2013,l0650
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe2b,soep-is,bio,2013,l0651
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe3b,soep-is,bio,2013,l0652
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe4b,soep-is,bio,2013,l0653
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pp1c,soep-is,bio,2013,l0654
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppjc,soep-is,bio,2013,l0655
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppend1c,soep-is,bio,2013,l0656
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppend2c,soep-is,bio,2013,l0657
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb1c,soep-is,bio,2013,l0658
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb2c,soep-is,bio,2013,l0660
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb3c,soep-is,bio,2013,l0661
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb4c,soep-is,bio,2013,l0662
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe1c,soep-is,bio,2013,l0663
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe2c,soep-is,bio,2013,l0664
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe3c,soep-is,bio,2013,l0665
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe4c,soep-is,bio,2013,l0666
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pp1d,soep-is,bio,2013,l0667
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppjd,soep-is,bio,2013,l0668
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppend1d,soep-is,bio,2013,l0669
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppend2d,soep-is,bio,2013,l0670
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb1d,soep-is,bio,2013,l0671
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb2d,soep-is,bio,2013,l0672
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb3d,soep-is,bio,2013,l0673
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppleb4d,soep-is,bio,2013,l0674
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe1d,soep-is,bio,2013,l0675
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe2d,soep-is,bio,2013,l0676
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe3d,soep-is,bio,2013,l0677
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe4d,soep-is,bio,2013,l0678
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe1e,soep-is,bio,2013,l0679
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe5e,soep-is,bio,2013,l0681
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe6e,soep-is,bio,2013,l0682
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pehe7e,soep-is,bio,2013,l0683
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkgeb9,soep-is,bio,2013,l0850
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lksex9,soep-is,bio,2013,l0851
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkwo9,soep-is,bio,2013,l0852
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkgeb10,soep-is,bio,2013,l0853
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lksex10,soep-is,bio,2013,l0854
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lkwo10,soep-is,bio,2013,l0855
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lbesch10,soep-is,bio,2013,l0856
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lbesch10n,soep-is,bio,2013,l0857
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lal10a,soep-is,bio,2013,l0875
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lal10b,soep-is,bio,2013,l0876
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lal10c,soep-is,bio,2013,l0878
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lrelneu,soep-is,bio,2013,l0880
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lrel,soep-is,bio,2013,l0881
soep-is,Personen&Lebenslauf_2013_IS_F,2013,lrelso,soep-is,bio,2013,l0881
soep-is,Personen&Lebenslauf_2013_IS_F,2013,pnrfest,soep-is,bio,2013,pid
soep-is,Personen&Lebenslauf_2013_IS_F,2013,ppnr,soep-is,bio,2013,plk0001
soep-is,Personen&Lebenslauf_2013_IS_F,2013,stichu,soep-is,bio,2013,sample1
soep-is,Personen&Lebenslauf_2013_IS_F,2013,jahr,soep-is,bio,2013,syear
soep-is,Muki_b_2013_IS_F,2013,bver01,soep-is,bioage,2013,behav1
soep-is,Muki_c_2013_IS_F,2013,cver01,soep-is,bioage,2013,behav1
soep-is,Muki_b_2013_IS_F,2013,bver10,soep-is,bioage,2013,behav10
soep-is,Muki_c_2013_IS_F,2013,cver10,soep-is,bioage,2013,behav10
soep-is,Muki_b_2013_IS_F,2013,bver11,soep-is,bioage,2013,behav11
soep-is,Muki_c_2013_IS_F,2013,cver11,soep-is,bioage,2013,behav11
soep-is,Muki_b_2013_IS_F,2013,bver12,soep-is,bioage,2013,behav12
soep-is,Muki_c_2013_IS_F,2013,cver12,soep-is,bioage,2013,behav12
soep-is,Muki_b_2013_IS_F,2013,bver13,soep-is,bioage,2013,behav13
soep-is,Muki_c_2013_IS_F,2013,cver13,soep-is,bioage,2013,behav13
soep-is,Muki_b_2013_IS_F,2013,bver14,soep-is,bioage,2013,behav14
soep-is,Muki_c_2013_IS_F,2013,cver14,soep-is,bioage,2013,behav14
soep-is,Muki_b_2013_IS_F,2013,bver15,soep-is,bioage,2013,behav15
